relative_path,extension,category,label,note
meirp_project/baselines/ss_policy.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/collaboration/__init__.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/collaboration/__pycache__/__init__.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/collaboration/__pycache__/advisor.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/collaboration/__pycache__/base.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/collaboration/__pycache__/budget.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/collaboration/__pycache__/escalation.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/collaboration/__pycache__/milp_advisor.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/collaboration/__pycache__/sea_wrapper.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/collaboration/advisor.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/collaboration/base.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/collaboration/budget.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/collaboration/escalation.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/collaboration/milp_advisor.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/collaboration/sea_wrapper.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/configs/algo_iql.yaml,.yaml,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/configs/algo_iql_gnn.yaml,.yaml,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/configs/algo_mappo.yaml,.yaml,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/configs/algo_mappo_gnn.yaml,.yaml,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/configs/algo_qmix.yaml,.yaml,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/configs/algo_qmix_gnn.yaml,.yaml,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/configs/env_2layers.yaml,.yaml,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/configs/env_2layers_hard.yaml,.yaml,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/configs/env_3layers.yaml,.yaml,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/configs/env_3layers_hard.yaml,.yaml,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/configs/env_3layers_normal.yaml,.yaml,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/configs/env_3layers_seasonal.yaml,.yaml,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/configs/env_3layers_shock.yaml,.yaml,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/configs/env_3layers_trend.yaml,.yaml,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/configs/env_4layers.yaml,.yaml,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/configs/env_4layers_hard.yaml,.yaml,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/configs/experiment.yaml,.yaml,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/core/__init__.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/core/__pycache__/__init__.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/core/__pycache__/allocation.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/core/__pycache__/config.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/core/__pycache__/demand.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/core/__pycache__/env.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/core/__pycache__/health_monitor.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/core/__pycache__/network.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/core/__pycache__/reward.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/core/allocation.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/core/config.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/core/demand.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/core/env.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/core/health_monitor.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/core/network.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/core/reward.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/evaluation/__init__.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/evaluation/__pycache__/__init__.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/evaluation/__pycache__/ablation.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/evaluation/__pycache__/metrics.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/evaluation/__pycache__/runner.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/evaluation/__pycache__/visualization.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/evaluation/ablation.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/evaluation/metrics.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/evaluation/runner.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/evaluation/statistics.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/evaluation/visualization.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/models/__init__.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/models/__pycache__/__init__.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/models/__pycache__/encoders.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/models/__pycache__/gat_encoder.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/models/__pycache__/gru_encoder.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/models/__pycache__/mlp_encoder.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/models/encoders.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/models/gat_encoder.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/models/gru_encoder.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/models/mlp_encoder.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/PARENT_CODE_AUDIT.md,.md,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/PARENT_FILE_MARKING.csv,.csv,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/problems/problems_.txt,.txt,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/results/README.md,.md,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/scripts/__pycache__/full_compare.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/scripts/__pycache__/train_and_compare.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/scripts/__pycache__/tune_qmix.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/scripts/evaluate.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/scripts/full_compare.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/scripts/train.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/solvers/__init__.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/solvers/__pycache__/__init__.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/solvers/__pycache__/alns_solver.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/solvers/__pycache__/cp_sat_solver.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/solvers/__pycache__/ga_solver.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/solvers/__pycache__/milp_solver.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/solvers/milp_solver.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/tests/__init__.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/tests/__pycache__/__init__.cpython-39.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/tests/__pycache__/test_bdq.cpython-39-pytest-8.4.2.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/tests/__pycache__/test_core.cpython-39-pytest-8.4.2.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/tests/__pycache__/test_integration.cpython-39-pytest-8.4.2.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/tests/__pycache__/test_mappo.cpython-39-pytest-8.4.2.pyc,.pyc,D,current_project_generated_or_tooling,Generated/tool/cache in current project; not algorithm source
meirp_project/tests/run_all_tests.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/tests/run_core_tests.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/tests/test_baselines.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/tests/test_bdq.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/tests/test_core.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/tests/test_encoders.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/tests/test_evaluation.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/tests/test_integration.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/tests/test_iql.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/tests/test_mappo.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/tests/test_qmix.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
meirp_project/tests/test_sea.py,.py,E,current_project_active,"Current MEIRP project file; integration target, not parent candidate"
origin/env_wrappers.py,.py,C,legacy_origin,Legacy RL/env utility code; not needed for requested IRP baselines
origin/serial.py,.py,C,legacy_origin,Legacy RL/env utility code; not needed for requested IRP baselines
project_desc.md,.md,B,architecture_doc,Old architecture description; useful for mapping modules
prompt.md,.md,B,requirements_doc,Old requested solver structure; useful as design intent
results/algorithm_comparison.json,.json,B,old_result_snapshot,Historical algorithm comparison results; not current benchmark
results/backlog_comparison.png,.png,D,experiment_output,Historical experiment output/figures/checkpoints; do not migrate as code
results/backlog_comparison_all.csv,.csv,D,experiment_output,Historical experiment output/figures/checkpoints; do not migrate as code
results/backlog_comparison_all.png,.png,D,experiment_output,Historical experiment output/figures/checkpoints; do not migrate as code
results/backlog_echarts,,D,experiment_output,Historical experiment output/figures/checkpoints; do not migrate as code
results/heuristic_comparison.csv,.csv,D,experiment_output,Historical experiment output/figures/checkpoints; do not migrate as code
results/inventory_backlog_orders.csv,.csv,D,experiment_output,Historical experiment output/figures/checkpoints; do not migrate as code
results/inventory_comparison.png,.png,D,experiment_output,Historical experiment output/figures/checkpoints; do not migrate as code
results/inventory_comparison_all.csv,.csv,D,experiment_output,Historical experiment output/figures/checkpoints; do not migrate as code
results/inventory_comparison_all.png,.png,D,experiment_output,Historical experiment output/figures/checkpoints; do not migrate as code
runner_human.py,.py,C,legacy_python,Python source not directly matching requested IRP baseline set; reference only
test_algorithm_comparison.py,.py,B,old_experiment_harness,Old sS/BaseStock/TwoStage/ALNS comparison harness; adapt experiments
test_data/combined_data_plot.png,.png,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/data_visualization.png,.png,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/plot.py,.py,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/0.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/1.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/10.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/11.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/12.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/13.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/14.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/15.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/16.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/17.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/18.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/19.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/2.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/3.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/4.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/5.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/6.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/7.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/8.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_merton/9.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/0.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/1.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/10.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/11.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/12.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/13.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/14.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/15.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/16.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/17.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/18.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/19.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/2.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/3.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/4.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/5.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/6.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/7.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/8.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/0/9.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/0.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/1.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/10.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/11.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/12.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/13.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/14.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/15.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/16.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/17.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/18.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/19.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/2.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/3.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/4.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/5.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/6.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/7.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/8.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_net/1/9.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/0.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/1.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/10.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/11.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/12.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/13.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/14.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/15.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/16.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/17.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/18.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/19.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/2.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/3.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/4.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/5.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/6.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/7.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/8.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_data/test_demand_stationary/9.txt,.txt,C,historical_demand_data,Historical demand/eval data; useful only for reproducing old experiments
test_ebs_policy.py,.py,C,legacy_python,Python source not directly matching requested IRP baseline set; reference only
test_fully_connected_network.py,.py,C,legacy_python,Python source not directly matching requested IRP baseline set; reference only
test_heuristic.py,.py,C,legacy_python,Python source not directly matching requested IRP baseline set; reference only
test_heuristic_comparison.py,.py,C,legacy_python,Python source not directly matching requested IRP baseline set; reference only
test_utils/comparison_plot.png,.png,D,generated_or_data_artifact,Generated output/data/checkpoint; not algorithm source
test_utils/file_1_plot.png,.png,D,generated_or_data_artifact,Generated output/data/checkpoint; not algorithm source
test_utils/file_2_plot.png,.png,D,generated_or_data_artifact,Generated output/data/checkpoint; not algorithm source
test_utils/plot_demand.py,.py,C,legacy_python,Python source not directly matching requested IRP baseline set; reference only
test_utils/rate.py,.py,C,legacy_python,Python source not directly matching requested IRP baseline set; reference only
train_env_agent.py,.py,C,legacy_python,Python source not directly matching requested IRP baseline set; reference only
train_env_human.py,.py,C,legacy_python,Python source not directly matching requested IRP baseline set; reference only
two_stage_algorithm/__pycache__/two_stage_algorithm.cpython-39.pyc,.pyc,D,tooling_cache_metadata,IDE/cache/tool metadata; no MEIRP algorithm value
two_stage_algorithm/results/inventory_backlog_orders.csv,.csv,D,generated_or_data_artifact,Generated output/data/checkpoint; not algorithm source
two_stage_algorithm/two_stage_algorithm.py,.py,B,two_stage_exact_inventory_plus_savings,OR-Tools inventory + savings routing idea; route section partly commented/hardcoded
two_stage_algorithm/visualizations/network_visualization.png,.png,D,generated_or_data_artifact,Generated output/data/checkpoint; not algorithm source
utils/__init__.py,.py,C,legacy_utils,Legacy RL/env utility code; not needed for requested IRP baselines
utils/__pycache__/__init__.cpython-39.pyc,.pyc,D,tooling_cache_metadata,IDE/cache/tool metadata; no MEIRP algorithm value
utils/__pycache__/popart.cpython-39.pyc,.pyc,D,tooling_cache_metadata,IDE/cache/tool metadata; no MEIRP algorithm value
utils/__pycache__/separated_buffer.cpython-39.pyc,.pyc,D,tooling_cache_metadata,IDE/cache/tool metadata; no MEIRP algorithm value
utils/__pycache__/util.cpython-39.pyc,.pyc,D,tooling_cache_metadata,IDE/cache/tool metadata; no MEIRP algorithm value
utils/__pycache__/valuenorm.cpython-39.pyc,.pyc,D,tooling_cache_metadata,IDE/cache/tool metadata; no MEIRP algorithm value
utils/multi_discrete.py,.py,C,legacy_utils,Legacy RL/env utility code; not needed for requested IRP baselines
utils/plot_log.py,.py,C,legacy_utils,Legacy RL/env utility code; not needed for requested IRP baselines
utils/popart.py,.py,C,legacy_utils,Legacy RL/env utility code; not needed for requested IRP baselines
utils/separated_buffer.py,.py,C,legacy_utils,Legacy RL/env utility code; not needed for requested IRP baselines
utils/util.py,.py,C,legacy_utils,Legacy RL/env utility code; not needed for requested IRP baselines
utils/valuenorm.py,.py,C,legacy_utils,Legacy RL/env utility code; not needed for requested IRP baselines
visualizations/demand_distributions.png,.png,D,experiment_output,Historical experiment output/figures/checkpoints; do not migrate as code
visualizations/network_visualization.png,.png,D,experiment_output,Historical experiment output/figures/checkpoints; do not migrate as code
visualize_demand_distributions.py,.py,C,legacy_python,Python source not directly matching requested IRP baseline set; reference only
